m0,m12,a0,tanb,sgnmu,omega,xf,bsgsm,bsgnlo,deltarho,bsmumu,btaunu,gmuon,msne,msnm,msel,mser,msml,msmr,msdl,msdr,msul,msur,mssl,mssr,mscl,mscr,msnl,msl1,msl2,msb1,msb2,mst1,mst2,mg,mneut1,mneut2,mneut3,mneut4,mchg1,mchg2,mhsm,mh,mhc
1236.86,504.747,3160.61,34.8397,1,13.039468073771502,20.163083550232145,0.00032779695229099887,0.0003277870099042941,3.846897807756644e-05,2.657833522332576e-09,0.9584493251169317,5.131274163987945e-10,1274.96181,1274.37175,1277.79386,1250.19865,1277.20495,1248.99249,1606.57946,1580.46693,1604.49013,1582.51873,1606.52965,1580.37429,1604.44027,1582.50974,1088.41234,823.564009,1094.30234,1238.50106,1420.99378,959.671582,1250.78509,1221.71494,209.035266,402.062704,928.779854,933.576673,402.21556,934.177807,113.200697,1141.39353,1144.43252
2716.42,5503.4,-12937.0,12.578,1,64.03146971158226,21.025982989044294,0.00032895012203756403,0.0003287941722389882,5.664584631779959e-07,3.0600388496545484e-09,0.999905859585895,6.922546076183174e-12,4447.95388,4447.56659,4448.96027,3385.99696,4448.57305,3384.97304,9979.69376,9457.64334,9979.36714,9516.7358,9979.62274,9457.55281,9979.29612,9516.67472,4323.04218,3047.8126,4324.59828,8315.51556,9281.26169,5801.23231,8323.43789,10879.2918,2535.45675,4610.57996,8221.77523,8222.62594,4610.74335,8223.00898,129.961214,9085.11759,9085.70876
2852.88,892.198,-13551.5,39.6659,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7443.33,9832.8,-20731.6,9.43176,1,355.78692530831466,19.798614137657374,0.00032900236114360504,0.00032901852656489736,1.6265774089232566e-07,3.059594531022702e-09,0.9999837452691108,1.206490661537537e-12,9677.49568,9677.19681,9678.14399,8256.22199,9677.84513,8255.51466,18035.2901,17146.5653,18035.1114,17250.192,18035.2064,17146.4862,18035.0277,17250.0932,9582.41421,8031.63983,9583.19827,15279.0244,16987.9184,11026.1345,15282.8683,18901.2068,4648.09478,8327.56734,13385.6566,13386.2887,8327.73043,13386.6624,130.748884,16365.1803,16365.671
7154.4,7924.98,-26669.0,17.219,1,259.4415500974562,19.910034646949093,0.00032899903330135485,0.00032867097894160105,7.802661039923748e-07,3.0608198269965585e-09,0.9999369529120471,2.7204958000968484e-12,8731.0974,8729.6302,8731.7775,7708.01372,8730.31035,7704.66281,15234.8887,14550.7969,15234.6777,14630.3034,15234.6648,14550.4478,15234.4537,14630.177,8261.91457,6594.11954,8263.15188,11614.3973,13905.6562,6210.20131,11620.1235,15476.5635,3730.18383,6727.82887,13808.2428,13808.6852,6727.99125,13809.0203,130.1581,15247.5189,15247.0672
6688.83,449.746,-17617.8,24.5118,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8978.78,2412.89,46456.9,39.8863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8619.0,1849.6,-10837.0,36.6774,1,844.7962688772246,17.283042010942232,0.0003289061197081296,0.00032642069524108655,7.172957544842804e-07,3.0827613854663633e-09,0.998441889654996,1.549342813758401e-11,8678.74124,8676.35964,8679.44485,8638.5599,8677.06335,8633.76303,9181.10002,9137.31774,9180.73279,9140.9862,9180.77004,9136.70688,9180.4028,9140.92991,7937.82929,7069.68453,7938.91482,6601.4787,7831.41534,4951.79671,6607.03008,4304.64062,851.818556,1610.4568,3908.13809,3909.06409,1610.62035,3909.62478,127.267457,6670.92736,6671.47773
7714.01,435.079,9681.49,12.2644,1,1104.8987664833148,15.530264218054347,0.0003289255314793086,0.00032995707254358754,6.831331404097859e-07,3.057605831029388e-09,0.9998776753711475,4.849198892578046e-12,7696.05488,7695.823,7696.80669,7707.9931,7696.57482,7707.52946,7681.53415,7699.528,7681.09134,7696.42488,7681.48564,7699.47466,7681.04283,7696.381,7626.79459,7568.79462,7627.6335,6054.25828,7580.24463,4043.71607,6056.22129,1197.06838,184.437746,361.488882,2412.9312,2414.03393,361.650746,2414.75713,123.690328,7845.0473,7845.87946
86.9187,9729.43,-387.81,30.4417,1,2.036350167425907,23.941364816862034,0.00032894873251798504,0.0003290107444737407,1.4764707458187008e-07,3.0618084727012334e-09,0.9994432317070362,6.966816753164272e-12,6143.04946,6142.667,6143.8882,3564.36578,6143.50577,3563.0201,16256.4955,15270.3851,16256.2891,15385.0803,16256.3585,15270.1242,16256.1521,15385.0448,5998.82164,3041.19945,6000.36847,14713.5475,14853.0685,12898.2215,14853.8041,18495.1458,4541.76949,8124.02027,8413.19602,8424.07287,8124.18514,8424.30497,128.328364,9030.05686,9030.43812
