m0,m12,a0,tanb,sgnmu,omega,xf,bsgsm,bsgnlo,deltarho,bsmumu,btaunu,gmuon,msne,msnm,msel,mser,msml,msmr,msdl,msdr,msul,msur,mssl,mssr,mscl,mscr,msnl,msl1,msl2,msb1,msb2,mst1,mst2,mg,mneut1,mneut2,mneut3,mneut4,mchg1,mchg2,mhsm,mh,mhc
9924.06,2060.41,54596.5,3.64193,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138.91,5316.56,6675.86,30.6498,1,53.612005679661074,21.17022526629212,0.00032884929764181103,0.0003292038322363198,7.296514322839249e-05,3.055693576584269e-09,0.9984126823737887,2.171507531901051e-11,4622.12582,4621.52191,4623.13482,3693.00275,4622.53099,3691.48191,9789.8814,9296.60091,9789.53885,9353.16286,9789.81058,9296.4688,9789.46803,9353.14394,4414.32655,3146.83695,4415.99138,8971.16355,8984.35023,7864.00385,8963.74831,10548.0957,2429.47782,4233.10939,4250.04107,4432.5225,4233.20927,4432.68405,125.382826,5392.57127,5393.18838
291.705,2602.19,1686.02,21.2145,1,0.2335301917531428,25.119071585169852,0.0003285872288584298,0.00033007419826649277,2.4649342424945502e-05,3.061069089032699e-09,0.9971970006489018,6.985150726818782e-11,1715.53341,1715.47568,1717.66256,1008.66703,1717.60489,1008.4686,4803.83428,4553.1107,4803.13649,4580.53474,4803.81591,4553.08023,4803.11811,4580.52591,1694.84751,935.644879,1698.24304,4456.87436,4481.88951,3897.94679,4464.76064,5371.64331,1149.02851,2122.97342,2447.42224,2457.47372,2123.13037,2457.59927,123.205648,2814.09095,2815.28964
447.987,9255.18,-1473.3,17.062,1,2.8600755470791808,23.865645449674343,0.0003289584418840418,0.0003291208445016548,8.556634197232947e-05,3.059090416751028e-09,0.9998509919217244,4.460025560820421e-12,5867.28162,5867.14146,5868.1403,3421.66565,5868.00015,3421.17647,15528.656,14592.662,15528.4413,14701.122,15528.6007,14592.5784,15528.386,14701.0862,5817.24475,3249.19374,5818.35694,14314.0015,14401.4616,12213.0854,14309.4731,17650.6769,4309.80844,7725.84245,8323.96897,8329.51486,7726.00651,8329.74365,128.349111,9775.04247,9775.41989
7791.34,4811.23,-46046.3,1.60428,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8040.3,8546.96,-4723.32,3.96184,1,382.37719467031917,19.575553093346624,0.00032899034759489214,0.0003291705965764091,1.7484087911878566e-07,3.0596197182176853e-09,0.999995901560395,5.923867452648807e-13,9667.44504,9667.42449,9668.06666,8615.89238,9668.04611,8615.84583,16486.7175,15758.2052,16486.5427,15843.1017,16486.689,15758.1985,16486.5142,15843.0481,9660.90803,8601.24756,9661.54631,14771.5338,15744.2689,12033.886,14774.4541,16671.2679,4008.95051,7205.461,9068.59322,9071.13271,7205.62441,9071.27804,122.766118,13701.0336,13701.748
1879.83,8411.29,-3237.46,4.39561,1,4.7947394111576,24.291171793454623,0.0003289664046450125,0.00032928687088509226,1.8188404604055607e-07,3.0595741867690957e-09,0.9999914513169985,1.334537248855105e-12,5652.48565,5652.47268,5653.31049,3612.14489,5653.29752,3612.10378,14336.4345,13496.6988,14336.2257,13593.7161,14336.4136,13496.6927,14336.2048,13593.6774,5648.07699,3598.62466,5648.93083,13145.9801,13484.3411,10984.9943,13149.8955,16157.3475,3906.18022,7018.17774,8547.94781,8550.90353,7018.34143,8551.04752,123.64495,10531.704,10532.3107
5598.44,2661.57,-29054.7,48.219,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.5816,5062.79,173.407,15.1209,1,0.9831534172752796,24.560638087484648,0.00032885749999589695,0.0003294904825029346,4.559068390978529e-06,3.058412816950056e-09,0.999638777417706,1.3474954586002847e-11,3245.1471,3245.09486,3246.42326,1868.66342,3246.37103,1868.47859,8873.40531,8371.69935,8873.03009,8428.29731,8873.37999,8371.66421,8873.00478,8428.27804,3226.36833,1803.35972,3228.01606,8205.74199,8292.29412,7050.41687,8210.59506,10014.0169,2299.73068,4187.46764,4749.17979,4755.20875,4187.63095,4755.38939,126.189825,5583.64945,5584.29098
6168.12,2205.13,7276.87,36.2107,1,108.70369228959417,19.314954089332243,0.0003288187336122215,0.0003288951978268294,1.0322235395302784e-06,3.030117726572781e-09,0.9971560880159612,3.3502163907518024e-11,6310.77368,6309.30508,6311.61378,6215.40613,6310.1453,6212.41905,7308.28974,7209.69232,7307.83152,7219.99953,7308.13515,7209.40622,7307.67692,7219.97089,5844.70785,5223.67788,5845.71473,5919.23334,6552.78326,4936.8621,5920.88248,4877.30667,985.125362,1706.52112,1729.10619,1867.6754,1706.28499,1867.79657,123.395827,4822.63457,4823.40368
