m0,m12,a0,tanb,sgnmu,omega,xf,bsgsm,bsgnlo,deltarho,bsmumu,btaunu,gmuon,msne,msnm,msel,mser,msml,msmr,msdl,msdr,msul,msur,mssl,mssr,mscl,mscr,msnl,msl1,msl2,msb1,msb2,mst1,mst2,mg,mneut1,mneut2,mneut3,mneut4,mchg1,mchg2,mhsm,mh,mhc
9829.69,1811.03,5311.03,7.75334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5962.92,9783.45,1666.87,5.04354,1,258.84720295182933,20.12370693095183,0.00032898196869673215,0.00032921901234898675,1.5164962283875896e-07,3.0595707937974402e-09,0.9999918208011631,7.233222725902608e-13,8575.14566,8575.12516,8575.81851,6944.92477,8575.79801,6944.87358,17393.613,16475.3191,17393.4362,16583.0048,17393.5901,16475.3113,17393.4134,16582.964,8568.46367,6928.51752,8569.15176,16008.9142,16458.4856,13546.6822,16011.2739,18751.0151,4589.31069,8198.25284,8567.99078,8579.21537,8198.41282,8579.30339,124.513768,12353.1301,12353.5821
3022.52,6699.21,8704.58,21.5551,1,73.48980782457802,21.177184740314562,0.0003289053789301127,0.0003293069631835699,0.0001655494447014069,3.056600496832268e-09,0.999524734008599,1.0132015631260818e-11,5223.45294,5223.09642,5224.38382,3891.80382,5224.02734,3890.84539,11882.7584,11239.5562,11882.4765,11314.0117,11882.7137,11239.4822,11882.4317,11313.99,5103.53102,3562.99756,5104.74714,11039.4152,11048.7169,9609.29042,11023.3043,13070.3959,3084.06345,5259.96892,5270.21003,5576.81475,5260.08043,5576.97908,126.01145,6925.10439,6925.59067
2554.18,5127.45,-11060.0,35.7664,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503.35,1890.46,-7065.43,16.3158,1,40.19232535354629,20.37446578995813,0.0003287972126826232,0.00032485075899676844,5.692869419102162e-06,3.072127681326092e-09,0.9993024984303811,3.046973474723293e-11,2783.81638,2783.47269,2785.23278,2596.00177,2784.88922,2595.26006,4351.98825,4212.79521,4351.25419,4227.7297,4351.93036,4212.70864,4351.19629,4227.69559,2676.97112,2358.77024,2680.12996,3350.36976,4048.62443,1927.72187,3368.73104,4091.78092,843.284962,1579.88311,3717.93405,3719.32709,1580.04592,3719.71113,127.315335,4363.6043,4364.50934
6360.3,2216.35,-15339.2,46.3009,1,47.034502416850884,20.357516410719136,0.00032881092152322824,0.0003189406275684636,1.3363868618212316e-05,3.770171000612854e-09,0.9943032457689012,2.2285444573358608e-11,6507.59345,6502.339,6508.39375,6404.88384,6503.13966,6394.1681,7511.38164,7410.17695,7510.95255,7420.70019,7510.68322,7408.8277,7510.2541,7420.62379,4880.1137,1994.19092,4882.53644,4173.59925,5296.66763,1836.65929,4193.41269,4905.00773,1021.32195,1915.23512,6025.50337,6026.11692,1915.39595,6026.52322,121.549517,4336.70549,4337.49467
6606.67,3905.56,4006.17,2.54902,1,265.1448035255323,19.15034770531644,0.0003289553716116948,0.0003293424070309508,7.664720967916133e-07,3.059626787770444e-09,0.9999965069874867,8.740852852502296e-13,7044.16126,7044.15465,7044.82055,6751.98514,7044.81393,6751.9713,9529.54173,9274.74365,9529.29466,9303.72781,9529.52548,9274.74215,9529.2784,9303.69583,7042.13277,6747.74397,7042.79955,8362.76195,9271.52453,6690.54659,8365.95204,8153.11545,1781.44597,3273.58658,5407.23231,5409.95477,3273.74968,5409.9323,111.243203,9589.76135,9591.18075
6153.06,4539.73,-5655.11,26.3633,1,245.06520521725398,19.38646659520859,0.0003289196477009833,0.0003284870801186751,4.448463931262401e-07,3.0630911455601453e-09,0.999369546698108,1.0978015911406655e-11,6786.14693,6785.38516,6786.94512,6368.76089,6786.1834,6367.12665,10063.1172,9730.26425,10062.7919,9767.52129,10062.9919,9730.04175,10062.6666,9767.48219,6535.91194,5821.16643,6537.26745,8586.3676,9265.74195,6998.2762,8591.77991,9307.77094,2091.27586,3828.0859,5055.1012,5057.6142,3828.2495,5057.92957,127.62485,7396.27489,7396.77632
1925.82,9376.07,-5747.24,24.7002,1,2.3931836651652163,23.850406792931988,0.0003289617748721481,0.00032896093179836367,1.1554313432644764e-05,3.0608192727072112e-09,0.9997032904123516,6.064358038199041e-12,6230.76387,6230.23255,6231.5935,3939.42587,6231.06223,3937.72413,15832.7321,14892.1298,15832.521,15001.0822,15832.6047,14891.9002,15832.3936,15001.0369,6044.59723,3316.9062,6046.02004,14260.5182,14419.0058,12047.1325,14264.0693,17881.3346,4380.17863,7851.96699,9193.61954,9195.98223,7852.13085,9196.27199,129.080339,10020.008,10020.3705
7096.4,2152.81,42102.1,10.0408,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600.38,5508.18,-4346.0,28.3362,1,134.95402153195897,20.172263691846517,0.0003289095090620098,0.0003286742052215698,2.0449560561134463e-07,3.0654347883950015e-09,0.999196216824681,1.1843840430459512e-11,5781.10606,5780.42557,5781.97963,5020.56577,5781.2992,5018.98135,10632.6827,10151.3317,10632.3705,10206.1307,10632.5578,10151.101,10632.2456,10206.0958,5550.05543,4468.42646,5551.71206,9315.20588,9676.3855,7821.22959,9321.22453,10985.3411,2541.47732,4621.01064,5710.71197,5713.56216,4621.1744,5713.85604,127.720107,7013.8132,7014.3188
7862.6,9943.5,-12767.4,33.1435,1,342.88558379717375,19.856674666334218,0.00032897879925865346,0.00032880210671725873,6.672768712269388e-08,3.065144321059265e-09,0.9996099318634548,4.311476756521562e-12,10041.9383,10039.8208,10042.5867,8653.26248,10040.4693,8648.29367,18357.1699,17466.5945,18356.989,17570.4025,18356.8264,17465.9338,18356.6455,17570.3302,9319.66229,6849.84071,9320.95117,15621.1511,16183.3047,12914.0516,15625.6365,19114.4136,4704.06697,8422.48936,10808.9441,10810.1953,8422.65274,10810.5265,130.024317,11767.6,11767.9042
5532.68,3003.66,-31017.5,41.777,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048.67,8811.89,10215.3,7.49477,1,50.919625230862096,22.33828609802058,0.0003289533611827724,0.00032936033735799956,3.3484310011349786e-06,3.0593126828376177e-09,0.9999688858714438,2.042020761247994e-12,6352.58024,6352.5332,6353.39017,4434.91329,6353.34313,4434.77845,15134.2006,14266.4979,15133.9865,14368.0013,15134.1829,14266.487,15133.9688,14367.9744,6337.35336,4391.67457,6338.1884,14162.3415,14239.2755,12253.7814,14161.8728,16890.5635,4094.92931,6930.86991,6939.79303,7341.84022,6930.93412,7342.00312,125.294698,9428.23153,9428.63515
9706.4,3291.64,42649.9,17.4502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700.33,1428.77,-10643.5,16.2587,1,782.2087829896348,17.13091634541304,0.0003289383841251564,0.00032779833538565867,6.773854202858374e-07,3.0596274466419827e-09,0.9997998373972079,7.592569420611829e-12,7734.39346,7733.9418,7735.13758,7710.78913,7734.68596,7709.88115,8069.35244,8045.09056,8068.93685,8046.60079,8069.26752,8044.97221,8068.85192,8046.54785,7598.04139,7433.88867,7599.24119,6190.97411,7786.45363,3984.10748,6195.59592,3418.7143,652.532325,1243.0005,3953.90421,3954.6275,1243.16395,3955.11193,127.149312,8199.29997,8199.87139
8584.4,607.599,-42534.2,44.0954,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7225.19,8789.51,-36753.1,35.007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9879.56,5206.2,-30448.8,44.8336,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8681.06,6201.26,7720.45,41.765,1,68.10637757802225,21.996783976716678,0.00032890673174687117,0.0003290408840694872,2.7511946105535524e-07,3.052938761391719e-09,0.9981665111747264,1.2175962021496659e-11,9506.93197,9504.68813,9507.60426,8963.20699,9505.36051,8958.4279,13700.9644,13252.5058,13700.7236,13303.9532,13700.7186,13252.0301,13700.4778,13303.9169,8735.32584,7220.7574,8736.2264,11818.8398,12149.8797,10395.435,11821.0551,12470.869,2874.32453,3921.06516,3922.9485,5219.15916,3920.71798,5219.32304,126.322414,6946.88953,6947.37262
818.871,7017.89,-2582.78,19.9178,1,1.4822195634288278,24.09761878833114,0.0003289243937675645,0.00032909787971178897,4.13674033365561e-06,3.059675431484306e-09,0.9996708351800642,9.155801469328841e-12,4539.14937,4538.95619,4540.15986,2706.96729,4539.96671,2706.30949,12037.9303,11336.3169,12037.653,11416.5506,12037.8694,11336.2165,12037.5921,11416.5198,4470.90039,2472.67697,4472.42192,10987.7573,11121.5988,9341.33075,10992.3659,13609.6453,3235.44072,5844.78992,6786.19239,6789.65088,5844.95395,6789.90752,127.897291,7681.29711,7681.76954
6498.18,3709.52,22419.5,27.858,1,218.50060900790683,19.287153701311986,0.00032892440184333364,0.0003292590598771678,6.298723576987355e-07,3.0447958684060557e-09,0.9994199807450963,1.0729782333460099e-11,6899.04466,6896.29265,6899.84122,6630.69592,6897.08938,6624.95717,9203.59241,8966.46451,9203.23137,8994.05704,9203.35742,8966.0424,9202.99637,8993.99525,6003.77387,4575.58669,6005.09823,7064.94245,8255.23496,4753.59458,7066.86515,7681.37937,1676.43295,3086.38781,6450.81958,6451.64447,3086.55136,6452.04256,123.665858,7704.10983,7704.5934
3429.16,1701.74,-11002.2,15.7698,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8781.89,2644.26,47275.9,44.6809,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7131.88,907.362,-23128.6,46.406,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9935.92,3401.11,-45455.0,48.7771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7438.06,7626.26,8883.74,26.5039,1,299.34764334331754,19.705993395354334,0.0003289512500145531,0.0003291207350534414,2.2597747419409893e-07,3.0568448634738365e-09,0.9995915906724213,6.604602293687635e-12,8848.59852,8847.80137,8849.29232,7934.20365,8848.49519,7932.41546,14913.9973,14273.1203,14913.7754,14347.8942,14913.8987,14272.945,14913.6768,14347.8602,8580.27042,7321.39915,8581.14896,13489.8766,13867.4761,11653.3564,13491.7091,14969.7329,3551.03386,5380.00489,5382.91001,6401.27306,5380.00058,6401.43695,126.851768,9224.48957,9224.85485
8875.46,2395.03,-19292.9,29.844,1,211.23700878574525,18.87928830756404,0.0003289563297478944,0.000325983429972371,2.214422658128724e-06,3.085277582027043e-09,0.9994254019660216,8.066772965777935e-12,8989.19936,8986.45302,8989.87766,8907.15556,8987.13141,8901.59745,9807.33579,9725.87217,9807.00207,9734.36459,9806.93369,9725.14888,9806.59996,9734.27187,8154.38642,7124.05811,8155.78857,6317.61749,8320.22812,2687.60337,6325.89957,5373.9094,1111.86561,2085.40661,7348.68259,7349.13151,2085.56855,7349.54438,129.04778,8992.13145,8990.77709
5496.21,789.887,13916.1,40.6429,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087.73,8746.07,12224.5,14.0894,1,3.2938041961314286,23.75856470585714,0.0003289438041712865,0.00032934156872900413,2.276454940024065e-06,3.058439748973837e-09,0.9998733674137069,4.148656291123205e-12,5913.27177,5913.0697,5914.12953,3820.70959,5913.92747,3820.08384,14864.1695,13991.8599,14863.9451,14093.7914,14864.1403,13991.8229,14863.9159,14093.7658,5846.59427,3612.22479,5847.55244,13906.3154,13913.4983,12100.5189,13916.4032,16741.1843,4055.36846,6780.3116,6786.95775,7277.12207,6780.43086,7277.2863,126.397884,8765.71009,8766.10045
2824.92,6924.41,-6601.57,27.2164,1,2.271243359608271,23.814126218098945,0.0003289310573648954,0.00032877657981066744,3.4170987962298865e-07,3.065033292862606e-09,0.9994291652632552,1.0311954781044942e-11,5233.81569,5233.08253,5234.73859,3800.17031,5234.00551,3798.13379,12199.0201,11528.0158,12198.7465,11604.7723,12198.8797,11527.7557,12198.6062,11604.731,4981.57652,3055.45822,4983.47531,10752.5627,11011.3874,8975.34492,10759.1114,13481.0734,3208.83058,5795.59204,7485.49121,7487.28621,5795.75586,7487.60973,128.707183,7961.28857,7961.70332
4783.42,4507.04,19833.6,14.3716,1,146.93709601112408,19.90476701227059,0.00032892591367356274,0.0003294076123578032,5.680108794187318e-07,3.0571814732931e-09,0.9998363925290041,6.530814348236684e-12,5571.1109,5570.45907,5572.00728,5053.36033,5571.35551,5051.91799,9249.22519,8885.59111,9248.86904,8928.46016,9249.16515,8885.50917,9248.80899,8928.41533,5364.89689,4585.50535,5365.9875,7908.49216,8720.05568,6018.96885,7909.6326,9099.99775,2047.28763,3743.72532,5985.54178,5987.01175,3743.88915,5987.28512,123.193211,7793.2235,7793.74985
5514.48,7582.79,-26335.1,43.9281,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.9854,9886.83,-131.494,48.8397,1,0.54039414741788,25.038896246442086,0.00032889735330046525,0.00032889732349878644,1.3493994804454823e-07,3.105531472496371e-09,0.9972920465261906,1.0332833172091545e-11,6242.2354,6241.4188,6243.06817,3620.15809,6242.25163,3617.26373,16500.3514,15496.9992,16500.1473,15614.151,16500.0214,15496.32,16499.8174,15614.1153,5916.08169,2277.96051,5918.70259,14144.2733,14719.7618,13148.2119,14721.5863,18772.9136,4626.77518,8252.22174,8361.98539,8390.58866,8252.38523,8390.80496,127.623825,6612.24306,6612.75501
3138.98,9790.15,6159.0,39.3352,1,2.845905346670505,23.788180928163793,0.00032892955335998044,0.0003290495371155979,1.0073822389415735e-07,3.0631040479888356e-09,0.998782498119527,9.395102743676967e-12,6928.91195,6928.06614,6929.69854,4759.86677,6928.85278,4757.38653,16643.6717,15673.0231,16643.4697,15786.74,16643.4905,15672.6627,16643.2884,15786.7095,6611.37417,3761.74513,6612.94705,14875.5273,15196.9377,13467.042,15197.7859,18639.6732,4577.15601,7509.64462,7514.14841,8184.31459,7509.82454,8184.47906,127.493063,7923.30962,7923.72748
840.998,2597.53,-2454.74,36.8413,1,0.04973195151244596,26.341119958589733,0.0003285903117157025,0.0003257693895976806,3.058765071377672e-05,3.2672414694763634e-09,0.9914844551074676,1.0881990755741284e-10,1886.74512,1886.25641,1888.70607,1279.84551,1888.21778,1278.38991,4866.00162,4619.53718,4865.31347,4646.26894,4865.90526,4619.34747,4865.21709,4646.25255,1719.78128,653.146161,1727.1183,4211.9508,4278.25889,3616.14967,4239.0479,5371.84862,1155.97629,2141.97306,3075.49006,3078.49792,2142.13689,3078.90162,125.04031,2772.35604,2773.59332
5981.41,2174.31,-19889.4,8.51728,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8106.99,5939.26,37196.7,2.80116,1,311.4642831945965,19.38939322257265,0.00032900208379446334,0.00032913552221980417,3.780253103323333e-07,3.059647834847337e-09,0.9999985434811701,3.5715989339137833e-13,8921.09043,8921.02968,8921.69923,8371.73078,8921.63848,8371.60097,12999.8737,12565.9926,12999.6799,12620.1711,12999.8139,12565.9838,12999.6201,12620.0564,8903.16067,8333.41042,8903.77013,10177.8926,12549.0281,4996.1915,10178.7373,11843.0315,2722.02872,4940.57689,12569.2523,12570.0173,4940.74005,12570.2536,110.259842,16388.3474,16390.159
