m0,m12,a0,tanb,sgnmu,omega,xf,bsgsm,bsgnlo,deltarho,bsmumu,btaunu,gmuon,msne,msnm,msel,mser,msml,msmr,msdl,msdr,msul,msur,mssl,mssr,mscl,mscr,msnl,msl1,msl2,msb1,msb2,mst1,mst2,mg,mneut1,mneut2,mneut3,mneut4,mchg1,mchg2,mhsm,mh,mhc
6286.69,9142.78,35373.5,16.0971,1,246.02633214004427,20.106388518969048,0.00032898577559810013,0.0003291528471737486,1.9500688511145053e-07,3.0584186743018665e-09,0.9999261225298196,2.4584477293809943e-12,8519.83852,8518.33563,8520.54173,7105.94053,8519.03889,7102.32071,16541.6862,15703.5104,16541.4841,15803.7462,16541.574,15703.3448,16541.3718,15803.6737,8028.75074,5854.77107,8029.6039,14396.525,15373.1298,11254.6793,14397.1773,17515.8129,4259.98367,7641.20375,10782.09,10783.1378,7641.36742,10783.4078,125.591472,12902.5157,12902.7889
7170.96,2642.64,38606.5,24.1522,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7656.94,6152.29,38444.9,8.89404,1,274.74767507292034,19.55520204931992,0.0003289926489351381,0.00032917012411352517,2.950534849272165e-07,3.0592617453657973e-09,0.9999810051296708,1.5161994292973006e-12,8575.79515,8575.19849,8576.49101,7962.01387,8575.89437,7960.72471,13014.5195,12546.461,13014.271,12604.0352,13014.427,12546.3781,13014.1785,12603.9258,8394.23001,7564.87162,8394.99355,10047.5235,12388.1824,4773.88683,10048.6335,12198.4956,2826.92547,5130.3794,11567.1517,11567.6728,5130.54238,11568.0252,123.429655,14140.8052,14140.9865
7056.85,3123.0,19247.9,46.9196,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780.87,9579.08,46096.0,1.80892,1,540.7382612790786,19.336879019686535,0.00032902152787396045,0.00032906955152950124,1.8298762999147089e-07,3.0596684081681616e-09,0.9999997686795323,8.467651054580126e-14,11467.251,11467.2178,11467.7293,10355.7996,11467.6962,10355.7259,18693.0928,17900.8996,18693.0064,18000.2852,18693.0254,17900.8953,18692.9391,18000.1481,11457.3777,10333.8704,11457.8566,15617.0998,17893.7705,10399.1919,15618.3557,18456.8975,4469.18771,8004.08841,19484.3764,19485.004,8004.25197,19485.2309,104.469063,26243.3625,26247.5246
9492.96,1324.75,-45088.0,24.3883,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8987.96,4099.07,29627.6,25.9433,1,378.8442534085706,18.82337033349884,0.0003289679329385671,0.00032921951960459303,5.071654024679643e-07,3.050975928563351e-09,0.9997412312837738,5.748886043077829e-12,9335.49839,9332.32286,9336.17678,9100.57729,9333.00135,9094.05159,11431.7208,11206.0534,11431.429,11232.962,11431.4108,11205.5095,11431.1189,11232.8714,8327.16316,6877.46576,8328.21334,8355.25523,10320.3317,4634.68279,8357.18774,8502.96829,1864.08654,3426.58316,8542.92294,8543.40389,3426.74628,8543.82396,125.190795,10664.1389,10664.125
9739.61,9388.05,52061.7,18.5434,1,422.0251563807634,19.5603938727237,0.0003290056867370781,0.00032908505284152744,1.579040430536579e-07,3.0582577101880455e-09,0.9999491293355086,1.7744923509066857e-12,11366.9227,11363.5526,11367.5377,10302.6204,11364.1677,10295.1556,18410.8441,17640.0306,18410.6643,17734.7051,18410.5697,17639.5902,18410.3899,17734.5663,10266.8506,7657.64294,10267.6775,14350.3214,16864.6111,8422.63596,14351.2218,18057.208,4384.96174,7866.90666,15410.8782,15411.2602,7867.06964,15411.6236,126.261275,17457.6775,17457.486
2418.45,3721.94,4072.9,22.8139,1,44.191664302499916,20.901301849533194,0.00032877862126520004,0.0003295822087272279,3.192733673151062e-07,3.0555478023944298e-09,0.9986042547606769,2.4644574554068783e-11,3400.95499,3400.73257,3402.20201,2777.32922,3401.97965,2776.78059,7092.37399,6754.978,7091.90265,6793.01961,7092.34174,6754.92354,7091.87039,6793.00549,3326.02774,2589.98046,3327.82916,6517.44568,6628.84524,5673.70837,6522.53581,7564.78196,1677.47483,3048.98354,3148.37216,3181.00234,3049.10615,3181.09896,124.313199,4290.5079,4291.29986
1649.23,1218.91,-5389.84,3.58328,1,10.138019883268514,21.210292817430727,0.000328709844032937,0.0003278776883186422,5.4823216376851156e-05,3.059500784391395e-09,0.9999484150689478,1.5322791410841738e-11,1829.75816,1829.743,1831.45858,1707.13439,1831.44343,1707.1017,2896.59257,2807.97516,2895.67295,2817.2796,2896.57721,2807.97144,2895.65759,2817.25144,1825.23176,1696.90914,1827.43227,2199.20805,2800.91957,850.73063,2229.22673,2726.24343,532.784091,1007.95567,2900.36505,2903.31195,1008.10906,2903.06638,108.935763,3563.18848,3563.55417
