m0,m12,a0,tanb,sgnmu,omega,xf,bsgsm,bsgnlo,deltarho,bsmumu,btaunu,gmuon,msne,msnm,msel,mser,msml,msmr,msdl,msdr,msul,msur,mssl,mssr,mscl,mscr,msnl,msl1,msl2,msb1,msb2,mst1,mst2,mg,mneut1,mneut2,mneut3,mneut4,mchg1,mchg2,mhsm,mh,mhc
4175.7,539.121,9696.75,40.1086,1,36.60391015282041,18.754675924046197,0.000328675263981986,0.00033392764616856443,3.277800532141217e-06,2.7359017669089624e-09,0.9944122112984799,4.993430336743463e-11,4178.28293,4175.85088,4179.3788,4176.31251,4176.94719,4171.43846,4265.06267,4263.58934,4264.25833,4263.59471,4264.78487,4263.06861,4263.98047,4263.55685,3447.80386,2520.58499,3450.00981,2635.15212,3542.16687,1141.16397,2643.03916,1360.15353,224.136703,435.35351,2858.16989,2858.64061,435.515809,2859.50272,122.312743,3411.61917,3412.01169
4478.59,2760.39,-4354.98,39.5349,1,127.30080400317009,19.555556731860577,0.00032876962239215406,0.00032631605138789995,9.824098511722447e-07,3.1509004001681444e-09,0.9953367209294006,3.705060123136302e-11,4807.25539,4805.96675,4808.24287,4588.60234,4806.9544,4585.88662,6717.16448,6532.04841,6716.67566,6552.09449,6716.97596,6531.68615,6716.48712,6552.06588,4376.32893,3624.31508,4378.55738,5442.68537,5816.07992,4545.70857,5453.33456,5879.9362,1251.73135,2322.14064,3351.85281,3354.63767,2322.30419,3355.02743,126.029914,4081.74377,4082.59775
2280.66,4326.87,-7125.13,43.6954,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6889.33,8655.18,-20401.5,3.79858,1,298.91390080176495,19.853983231326687,0.0003290029022820917,0.00032908287230570447,2.53319488965752e-07,3.0596434158500857e-09,0.9999974323635543,6.114283235996322e-13,8791.37177,8791.31956,8792.00888,7571.75541,8791.95668,7571.63308,16143.4936,15370.8511,16143.3191,15460.8691,16143.4397,15370.8377,16143.2652,15460.7684,8774.95415,7533.72846,8775.64023,13504.5646,15344.6789,9221.90888,13509.3089,16787.5157,4071.05213,7317.57684,13312.0739,13312.8753,7317.73993,13313.1542,125.179797,16579.1658,16580.5607
7713.75,5728.93,-15891.2,46.6358,1,158.74216105335776,20.12562696355389,0.0003288959384080294,0.0003276213891259497,2.050793431742857e-07,3.1903512375600624e-09,0.9974569859679632,1.0787847072246575e-11,8516.6941,8511.60014,8517.3978,7989.0556,8512.30405,7978.11824,12551.7283,12126.4383,12551.4682,12174.0818,12551.0457,12125.0871,12550.7857,12174.0056,6833.2773,3481.30847,6835.29573,9237.47798,9837.47511,7337.18593,9248.06069,11543.574,2681.62868,4881.56784,8448.8967,8449.51017,4881.73092,8449.97271,129.990814,6457.95597,6458.45244
7507.81,7237.17,-7128.67,20.1784,1,342.83072210593787,19.505928774096503,0.00032896947277454247,0.00032893253345774503,2.0372955010464641e-07,3.0595865977223168e-09,0.9998260186847818,4.161438923067502e-12,8779.80228,8779.25154,8780.49568,7953.35573,8779.94497,7952.12911,14429.259,13834.1955,14429.0319,13902.8275,14429.154,13834.0239,14428.9269,13902.776,8598.90979,7547.69295,8599.88781,12645.9642,13470.9447,10331.2775,12649.5914,14291.4817,3383.20815,6111.92447,7488.90152,7491.24854,6112.08803,7491.5344,128.797678,10738.118,10738.4833
1412.65,2901.48,3118.94,38.1225,1,2.4923049834671436,23.959865117767702,0.0003285728338766476,0.0003290236488154904,2.4145343260846473e-07,3.1180965808446286e-09,0.9904842423710165,7.836602217005794e-11,2349.69428,2349.27597,2351.34907,1772.49238,2350.931,1771.37701,5483.80295,5214.213,5483.19007,5244.12329,5483.74473,5214.09916,5483.13184,5244.11301,2201.27609,1339.49579,2205.39544,4950.57155,4995.45422,4430.78044,4991.74334,5969.06916,1292.35512,2373.11899,2561.38903,2577.96283,2373.26921,2578.07979,123.261712,2731.06739,2732.29097
3157.05,1235.06,-3098.76,48.0916,1,54.58560673444083,19.553605643239216,0.00032833504148539836,0.0003159061423701239,5.390891805494985e-06,4.178579776407912e-09,0.9668952466740308,1.279139728798364e-10,3248.97541,3247.60316,3250.27749,3187.37436,3248.90564,3184.56567,3927.50362,3866.13072,3926.65793,3872.12353,3927.3183,3865.7713,3926.47258,3872.10385,2798.25253,2167.67634,2801.1947,2921.44744,3170.89346,2464.60596,2941.88197,2843.37433,547.757172,1038.40198,1792.36082,1795.78765,1038.56428,1796.40985,123.278457,1856.58839,1858.48434
842.331,1861.87,-4217.22,5.93528,1,8.479565958618432,21.986645633661357,0.0003286832616330665,0.00032959142761905357,3.7954839805341756e-06,3.0592509378256245e-09,0.9998462490740176,3.2177421477514317e-11,1481.77115,1481.7405,1484.02579,1090.3446,1483.99518,1090.26071,3630.58524,3459.01948,3629.72766,3477.25853,3630.57191,3459.01225,3629.71432,3477.23749,1472.07449,1063.37639,1474.86649,3085.54717,3444.57664,2212.49215,3107.51262,3948.48445,818.962662,1530.39248,3002.23236,3004.68336,1530.55497,3005.12215,123.76962,3388.22678,3389.53399
6249.42,5047.15,1009.95,23.46,1,230.58144947746152,19.53645539808735,0.0003289186665421203,0.0003289550633008834,4.458759721203838e-07,3.0574489526095097e-09,0.9995010099930741,1.1580478762329554e-11,7012.52089,7012.07867,7013.30558,6511.09952,7012.86339,6510.14104,10786.1603,10401.4825,10785.8561,10445.1502,10786.0877,10401.3598,10785.7835,10445.1208,6865.47169,6189.11585,6866.50593,9605.92039,10121.8458,8142.60847,9609.19073,10247.4629,2322.32279,4057.42794,4075.26732,4253.14528,4057.49768,4253.30257,126.471754,7408.23076,7408.7126
9014.66,9640.91,37368.0,42.9491,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
