m0,m12,a0,tanb,sgnmu,omega,xf,bsgsm,bsgnlo,deltarho,bsmumu,btaunu,gmuon,msne,msnm,msel,mser,msml,msmr,msdl,msdr,msul,msur,mssl,mssr,mscl,mscr,msnl,msl1,msl2,msb1,msb2,mst1,mst2,mg,mneut1,mneut2,mneut3,mneut4,mchg1,mchg2,mhsm,mh,mhc
849.822,3413.51,-3706.83,28.1809,1,0.17752982082610325,25.349636160163254,0.00032876280339814393,0.00032779274089102093,1.6185631195514983e-06,3.0954735797476054e-09,0.9976476247480643,5.194625912016742e-11,2365.12616,2364.67918,2366.75282,1524.09709,2366.30608,1522.69651,6225.80218,5896.16957,6225.26573,5932.41423,6225.71988,5896.01544,6225.18343,5932.392,2212.48686,964.129661,2216.84477,5451.62718,5599.99125,4554.93361,5465.91631,6928.87787,1534.18048,2824.5645,4080.14405,4082.40805,2824.72857,4082.79359,126.583251,4052.68233,4053.55554
5420.33,234.601,-7385.08,22.3325,1,2809.1840034754828,14.062371423181386,0.0003288509550543294,0.00032446552772178263,1.3287231399712182e-06,3.0612591158733275e-09,0.999008891522707,1.5425251669760165e-11,5405.66365,5405.06808,5406.59192,5415.40626,5405.99642,5414.2153,5386.36586,5400.32416,5385.72758,5397.92271,5386.27704,5400.18072,5385.63875,5397.88807,5228.42292,5054.51106,5229.85525,3995.31041,5058.14857,2584.86852,4000.60082,738.643383,108.179342,218.117494,2179.45052,2179.96614,218.27685,2181.01895,123.909305,5164.65263,5165.4529
9777.78,738.817,47217.0,49.5762,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425.66,5574.82,-18768.0,33.3095,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9858.7,646.666,-14215.6,15.5559,1,3070.4082616346454,15.002797845401696,0.0003289658401706615,0.00032820534548933097,3.8177726780497957e-07,3.0592657061015057e-09,0.9998796512138223,3.557061582440687e-12,9840.99588,9840.46204,9841.65888,9851.89142,9841.12505,9850.82323,9845.68722,9864.51767,9845.34208,9861.05419,9845.58894,9864.38577,9845.2438,9860.98893,9681.44327,9529.74797,9682.45548,7470.23953,9563.85106,4611.25718,7473.24355,1785.3447,301.243858,591.082408,4333.62798,4334.00157,591.245725,4334.63205,127.084959,10191.1387,10191.6239
5416.64,5663.16,26846.2,41.0601,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265.34,7762.09,-16874.8,32.6755,1,1.488923397606471,24.30349081366465,0.0003289630985667909,0.00032844672052089125,1.819282491280984e-07,3.0748466710969604e-09,0.9994829310422163,7.198835600100041e-12,7204.53098,7201.67287,7205.29202,5981.18407,7202.43408,5974.22716,14208.4476,13494.6354,14208.2149,13576.3455,14208.0611,13493.8898,14207.8284,13576.2656,6233.82548,3127.92407,6235.85325,11417.7673,12157.6674,8739.38128,11424.9299,15077.0327,3636.53416,6558.50374,10618.3301,10618.9407,6558.66693,10619.3643,130.80906,10015.8324,10016.0746
4098.98,2594.24,5177.84,14.0494,1,103.80755331008073,19.67211614115226,0.00032881220418730215,0.0003297554638388656,1.602801427304107e-06,3.0558220350485133e-09,0.9995632790778197,1.7391663075683783e-11,4414.42078,4414.27875,4415.46333,4204.36157,4415.32132,4204.06247,6247.36549,6072.33285,6246.84231,6091.59522,6247.34406,6072.3065,6246.82088,6091.5773,4369.79636,4109.88359,4370.95534,5564.20183,6010.02171,4640.42224,5566.95641,5537.05172,1159.76414,2100.14359,2160.15753,2217.31405,2100.09561,2217.32355,122.71377,4758.82828,4759.64202
3297.02,2627.24,313.942,8.65068,1,76.67765565979961,20.053853864234867,0.0003287914975958255,0.00032991976134355924,1.4496899752606723e-06,3.058273552201225e-09,0.9998120223644973,1.1801602628886428e-11,3698.82215,3698.7891,3699.98044,3432.96041,3699.94739,3432.88873,5829.60911,5632.25001,5829.0603,5653.92087,5829.5967,5632.24056,5829.04789,5653.90442,3688.36019,3410.25064,3689.63089,5239.3437,5610.35836,4363.59565,5245.55241,5562.7164,1175.94153,2174.39498,2541.91718,2552.22258,2174.54589,2552.17385,123.005093,4467.6668,4468.52294
969.42,3385.92,3044.95,3.53912,1,4.275866518585439,23.98955749905639,0.00032877957339672254,0.00033067895688098075,9.562268270918773e-07,3.05935030164269e-09,0.9999668522969198,5.379067303195256e-12,2393.37237,2393.36909,2394.79805,1582.00362,2394.79477,1581.99366,6192.50377,5867.10619,6192.04633,5903.49745,6192.49763,5867.10508,6192.04018,5903.48547,2392.31742,1578.8331,2393.76662,5759.83082,5865.10379,4960.0017,5766.57192,6882.39421,1512.30572,2776.34378,3408.44753,3416.19833,2776.49948,3415.96022,116.073308,4344.65408,4345.41825
