m0,m12,a0,tanb,sgnmu,omega,xf,bsgsm,bsgnlo,deltarho,bsmumu,btaunu,gmuon,msne,msnm,msel,mser,msml,msmr,msdl,msdr,msul,msur,mssl,mssr,mscl,mscr,msnl,msl1,msl2,msb1,msb2,mst1,mst2,mg,mneut1,mneut2,mneut3,mneut4,mchg1,mchg2,mhsm,mh,mhc
647.175,6439.22,-3564.62,33.8509,1,0.46451674175122726,24.88186849364369,0.0003288871642712532,0.000328680481863688,1.3396448838541468e-05,3.077754632166422e-09,0.998581433474853,1.891104725193768e-11,4155.86162,4155.2644,4156.93624,2456.90649,4156.33912,2454.85445,11107.9025,10465.3431,11107.6008,10538.4707,11107.752,10465.0494,11107.4502,10538.4398,3943.99103,1621.22379,3946.75193,9873.2387,9917.31874,8530.19383,9912.59053,12546.7203,2962.98991,5365.47195,6460.66451,6463.47325,5365.63601,6463.76628,127.728347,6279.95984,6280.50631
4584.66,9889.95,4124.33,35.0214,1,65.21840651183396,21.59372731699192,0.00032894768701433426,0.0003290259949410511,6.280546675843261e-08,3.060707285484791e-09,0.9992461991509648,6.861753552280642e-12,7739.94815,7739.17322,7740.68873,5833.85307,7739.91384,5831.77971,17127.3478,16169.1481,17127.1519,16281.5435,17127.1815,16168.825,17126.9856,16281.5091,7453.2209,5041.40551,7454.52192,15454.6377,15600.0165,13694.5717,15600.2471,18868.8198,4637.57859,7700.30223,7705.51647,8288.52376,7700.49337,8288.68839,127.856952,8962.34737,8962.72052
9353.69,5325.39,41710.2,30.9809,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.232,9571.53,403.58,7.91619,1,4.34781466937639,24.231801640224802,0.0003289648986249526,0.0003292664119873266,1.3762700311514767e-06,3.0593873680293156e-09,0.9999714571768415,1.8706027111976066e-12,6053.01423,6052.98812,6053.84445,3518.32093,6053.81834,3518.22945,16016.8915,15047.4721,16016.6888,15160.0883,16016.8677,15047.4553,16016.6651,15160.054,6043.84732,3487.30196,6044.72958,14881.167,15009.3972,12704.9517,14883.166,18219.784,4458.06182,7979.20276,8413.43608,8422.03977,7979.36571,8422.1938,126.941328,10378.3973,10378.8035
7942.8,4924.31,20548.2,18.9048,1,418.08881830288294,18.932458369092654,0.0003289555135245973,0.00032924625932671196,5.26894778826696e-07,3.056776468015224e-09,0.9998119494517957,5.3946400055190946e-12,8514.87071,8513.8856,8515.58049,8135.19972,8514.59542,8133.13324,11636.5107,11306.9221,11636.2271,11345.082,11636.412,11306.7696,11636.1284,11345.0307,8203.80503,7469.11394,8204.67156,9880.12514,10991.5529,7697.55895,9881.22341,10053.5728,2257.81496,4125.19262,5903.56117,5905.3805,4125.35629,5905.66651,124.688972,9568.94172,9569.316
9511.38,1215.88,27443.0,10.7288,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532.77,4985.67,7665.38,27.7447,1,40.797180910704235,21.498100734386032,0.00032883288511763656,0.00032938281185870925,5.8486824043117646e-05,3.054241013008976e-09,0.9985436869708518,2.08595384198715e-11,4072.33026,4071.77266,4073.42895,3123.50174,4072.87145,3122.0433,9097.10554,8627.64912,9096.73652,8681.33794,9097.05103,8627.55012,9096.682,8681.32067,3883.45726,2602.61646,3885.18773,8378.84527,8392.64852,7332.19021,8372.55745,9910.4047,2268.4274,4047.59399,4084.86892,4168.8904,4047.69465,4169.03843,124.910067,5087.50565,5088.1588
6195.29,2972.23,-7678.16,6.59596,1,295.5721007984881,18.788871764852882,0.00032893076797513364,0.0003290779291752324,8.057858744928863e-07,3.0594008484398942e-09,0.9999659549082238,3.3653801731618537e-12,6465.34974,6465.29182,6466.1487,6284.73667,6466.0908,6284.61703,8150.76198,7980.43464,8150.37732,7998.70615,8150.73318,7980.41862,8150.34852,7998.66308,6447.63344,6248.03331,6448.58007,6798.96374,7945.8949,4930.95712,6804.93554,6381.96043,1355.87352,2514.88783,4646.97661,4648.67663,2515.05109,4648.95211,125.535582,7987.60091,7988.38293
8383.48,8921.17,11901.7,2.66222,1,399.18824034444475,19.569983105371197,0.0003289958601188912,0.00032917400800487856,2.014826952199132e-07,3.0596494892105594e-09,0.9999984274165302,3.2149635800389503e-13,10078.203,10078.192,10078.7727,8980.5414,10078.7617,8980.51655,17149.8036,16389.5518,17149.6617,16479.6932,17149.7814,16389.5495,17149.6396,16479.6486,10074.7887,8972.88115,10075.3608,15563.4749,16385.4997,12958.3963,15565.184,17337.4513,4175.60935,7493.29926,9409.11219,9411.98316,7493.46273,9412.05129,114.42257,14835.5634,14836.7499
8738.21,8467.41,-42349.7,3.5599,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
