m0,m12,a0,tanb,sgnmu,omega,xf,bsgsm,bsgnlo,deltarho,bsmumu,btaunu,gmuon,msne,msnm,msel,mser,msml,msmr,msdl,msdr,msul,msur,mssl,mssr,mscl,mscr,msnl,msl1,msl2,msb1,msb2,mst1,mst2,mg,mneut1,mneut2,mneut3,mneut4,mchg1,mchg2,mhsm,mh,mhc
3704.56,3885.77,16786.1,29.0192,1,23.00401915892804,22.094796757425936,0.0003288481242098645,0.0003293725666668107,1.1282486454176849e-06,3.0403199401902042e-09,0.9986893052700568,2.0260787942336877e-11,4453.73204,4451.08801,4454.86851,3965.2354,4452.23073,3959.28917,7800.01751,7470.98621,7799.59815,7507.59288,7799.90425,7470.79134,7799.48464,7507.54901,3709.75819,1908.40232,3712.73777,6551.6991,7014.06295,5196.48576,6553.59609,7818.17883,1754.5262,3224.77731,5001.41171,5003.11997,3224.74486,5003.39597,122.14889,5379.42279,5380.34118
307.308,1092.26,129.982,17.0169,1,0.7640284438009538,24.539671319375643,0.00032801458592095266,0.0003299337423396242,7.73656405581859e-06,3.0823185256805605e-09,0.9926318741191036,2.9426369034232024e-10,782.408801,782.385907,786.76046,512.352562,786.746509,512.272471,2171.52295,2068.89201,2170.15335,2078.81343,2171.51561,2068.88154,2170.14685,2078.80577,775.933129,489.403548,782.742125,1989.26201,2044.79839,1709.38673,2014.60914,2375.4186,466.598927,876.921458,1213.09295,1222.77884,877.108939,1223.11764,119.054904,1385.62446,1388.30488
6412.13,2716.05,4292.44,4.31731,1,160.12480762323545,19.27431959643869,0.0003289128695134447,0.0003295372429684487,4.3248884931964184e-07,3.0594611307554744e-09,0.9999824597733735,2.552629185061893e-12,6625.39777,6625.37696,6626.25459,6482.99091,6626.23381,6482.94828,7997.70498,7849.02583,7997.32557,7864.28474,7997.68669,7849.02218,7997.30738,7864.25102,6619.51142,6470.9241,6620.37527,6973.85972,7839.44006,5606.48915,6975.64596,5859.07022,1228.26517,2259.26126,2429.62774,2455.97139,2259.07678,2455.13591,117.077909,7238.30214,7238.86008
4052.2,3269.57,4349.99,41.197,1,47.6504169453857,20.651399917384406,0.0003287167480033861,0.0003288608300901349,9.177821116486534e-07,3.06539513745363e-09,0.9936316485569325,4.538569028972623e-11,4553.85619,4552.57329,4554.97938,4222.23461,4553.70134,4219.46074,7108.03478,6853.11546,7107.57794,6880.72528,7107.93867,6852.9364,7107.48163,6880.70362,4188.00685,3381.58803,4190.41523,6212.25573,6353.86768,5476.03877,6217.42371,6761.46023,1476.19212,2402.95367,2412.25458,2737.26601,2402.28623,2737.21691,123.080384,3635.64262,3636.95347
4942.64,246.983,10984.7,8.01003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5531.26,942.699,17079.4,20.3329,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7877.74,1135.3,-630.465,19.4571,1,553.4059572907264,17.161150688372445,0.0003289089966722296,0.0003288121460108579,6.907408392622827e-07,3.0560365443130575e-09,0.9996162045711919,1.0998273873355436e-11,7889.11028,7888.65222,7889.94903,7881.67121,7889.50243,7880.74084,8077.38611,8063.52397,8076.94707,8063.49119,8077.32409,8063.43652,8076.8847,8063.44975,7758.61625,7617.43478,7759.64519,6677.80526,7832.32323,5241.57861,6679.48802,2731.68094,512.08716,984.400184,2376.01247,2377.88503,983.908862,2378.27465,122.93552,7004.76957,7005.22957
324.626,402.9,423.69,27.8488,1,0.7893771355301591,22.691819232796732,0.00032690153733416956,0.00027781525317930087,4.8167221295980226e-05,4.434630007231837e-09,0.8830000583588125,2.2937236213856345e-09,416.399581,416.350551,424.305932,360.195937,424.300379,360.032703,920.570239,887.15524,917.241608,889.28686,920.56741,887.1426,917.238382,889.28209,402.485424,315.748367,419.583605,823.559062,868.462879,715.067688,869.498141,953.905848,163.555371,304.63596,469.194192,487.432526,304.614291,488.323603,112.663781,553.651213,559.905951
8756.81,2804.99,-47425.1,6.91482,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6805.48,5283.2,10181.2,40.1607,1,125.30756608969533,20.450581989798923,0.00032887012710409893,0.0003291715250254402,6.9739958392044e-07,3.0485790165587115e-09,0.9976698677488663,1.6743316684722753e-11,7571.67892,7569.24562,7572.53551,7067.22293,7570.10507,7062.00383,11352.1781,10945.2077,11351.8887,10990.4252,11352.0194,10944.9135,11351.7299,10990.3891,6888.59442,5496.58275,6890.74137,9891.77859,10150.4342,8666.17097,9893.89485,10614.5335,2431.53995,3540.70747,3543.74374,4437.72172,3540.03342,4437.69507,124.478694,5858.07219,5858.93287
3311.18,8524.87,13131.8,42.5073,1,1.2100309495273491,24.26448080725643,0.000328890957251095,0.00032920122369413125,1.6124676814726207e-07,3.057532056837497e-09,0.9978816518894866,1.2163609570951552e-11,6325.46258,6322.98799,6325.78294,4543.84859,6323.31155,4537.05248,14667.9583,13822.3851,14667.7335,13919.049,14667.8151,13822.1127,14667.5902,13919.0167,5688.30298,2345.81662,5689.88651,13073.7927,13383.7862,11902.3175,13383.8271,16212.2649,3963.53827,6279.79315,6283.27559,7114.42731,6279.4579,7114.40009,125.633686,6435.53259,6435.88526
8636.87,6297.66,-33203.9,6.11538,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662.66,1234.01,-12866.1,35.889,1,272.9491574944492,18.00222164022224,0.00032886738426678803,0.0003215664650322588,1.8951158832343441e-06,3.167406402328868e-09,0.9976582449089212,1.9333415083499097e-11,6694.74339,6691.91126,6695.63492,6672.06423,6692.8758,6666.28864,6994.18915,6964.92605,6993.80845,6967.71835,6993.93064,6964.45056,6993.55076,6967.63722,5902.79538,4956.38072,5903.7078,4336.14706,5562.46452,2467.40341,4347.87214,2946.94344,568.237145,1091.89742,4487.26056,4487.78562,1090.95199,4488.29577,127.333624,5334.83815,5335.90451
5883.27,5133.7,-29220.5,16.2354,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320.75,4297.44,-15715.7,9.24248,1,155.2869447370104,19.80616718112171,0.0003289612756630259,0.00032862660171105847,2.224304307686156e-06,3.0597969627993577e-09,0.9999572459132133,3.622007096987718e-12,5978.67958,5978.40484,5979.60753,5541.93024,5979.33442,5541.33475,9230.91703,8895.82036,9230.57019,8934.34634,9230.85278,8895.77463,9230.5071,8934.25807,5900.90067,5372.03224,5902.22146,7169.42021,8773.20145,3817.01221,7177.92598,8737.23444,1985.00213,3644.93394,8053.3877,8054.19782,3644.90784,8054.42284,126.497941,9901.13381,9901.48871
9986.98,8541.74,4353.47,11.6081,1,470.2052936811554,19.488275082205103,0.00032898195815056063,0.00032915915933738604,1.325526278193409e-07,3.0591788356066076e-09,0.9999567731020044,1.9231832050699965e-12,11318.6388,11318.4303,11319.3011,10450.9761,11319.0929,10450.5239,17377.9829,16692.8981,17377.796,16769.9415,17377.9383,16692.8579,17377.7515,16769.8888,11259.5456,10322.3725,11260.2938,15791.526,16587.0628,13367.5421,15792.951,16661.6746,4016.81461,5446.42124,5447.81384,7230.05455,5445.72462,7230.03686,125.947407,12324.7091,12324.683
8946.54,7362.33,5295.61,45.8151,1,9.799788256324003,22.349803162331042,0.0003289017292787681,0.00032905768791401634,1.0240153257924028e-06,3.0603068696515982e-09,0.9976702273460379,1.0784399503516378e-11,10063.2848,10060.2757,10064.0149,9331.44172,10061.0095,9324.93788,15280.8495,14698.2309,15280.6338,14764.1472,15280.5967,14697.7496,15280.381,14764.1012,9185.21875,7297.84159,9188.06877,13238.8788,13347.7041,11781.2317,13242.9754,14489.6671,3441.62575,4419.17295,4420.2011,6224.55045,4418.30747,6224.5304,126.082113,6770.68067,6771.49019
8499.82,5337.53,32298.6,17.6474,1,391.21551343980326,19.05809391050784,0.00032898018937256503,0.0003291870956578453,2.478986374523245e-07,3.057307442423168e-09,0.9999034473747667,3.458054645724499e-12,9126.10542,9124.17873,9126.88849,8707.60239,9124.96331,8703.5571,12442.0814,12071.9038,12441.8079,12116.358,12441.9328,12071.7044,12441.6593,12116.2512,8576.92393,7508.87459,8577.89036,9710.4663,11614.4102,5895.87745,9711.59357,10712.5276,2457.95276,4483.66763,9393.73989,9394.33933,4483.64747,9394.80407,124.171704,12090.636,12091.1077
9710.88,236.685,58245.0,39.9204,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132.83,655.489,-7359.87,45.6511,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534.26,4796.4,7200.62,20.8308,1,1.060474878131869,24.225280049559505,0.0003288185111613831,0.0003297626622105101,5.366867295514427e-07,3.0547496253693253e-09,0.999110224955415,1.848934005092699e-11,3434.01374,3433.68091,3435.30973,2337.04555,3434.97896,2336.08072,8530.43401,8058.07766,8530.05224,8110.44028,8530.40527,8058.03531,8530.02348,8110.42156,3341.25879,2054.54575,3343.13004,7932.05492,7953.99071,6946.3237,7944.66046,9441.71238,2178.09146,3859.12152,3888.21386,3997.48413,3858.74598,3997.36832,123.681487,4860.0725,4860.55101
2219.22,3852.05,-3295.64,45.9933,1,0.20328620610173925,26.094463984748604,0.00032870881023217696,0.00032718934210234854,5.582154435507109e-07,3.291168139030005e-09,0.9918409393430611,4.9730717818963516e-11,3327.9155,3326.68655,3329.27341,2633.05959,3328.06095,2629.9461,7212.81457,6850.52678,7212.36218,6889.99928,7212.67783,6850.26564,7212.22524,6889.96959,3010.13475,1704.34375,3015.09299,6115.54792,6183.20264,5362.58176,6172.56817,7730.16127,1751.19279,3216.74823,4164.64446,4167.8135,3216.70946,4168.13839,125.417697,3533.56263,3534.95073
5113.97,2193.62,-25612.5,31.5719,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575.77,3754.5,6358.58,45.9093,1,0.10815445716779391,25.647233716924315,0.0003286054134582259,0.0003294789742472586,8.708939618546834e-07,3.11698771993576e-09,0.9880037865013643,6.378581244754781e-11,2884.22251,2882.775,2885.73138,2095.33331,2884.29438,2091.38465,6869.17158,6507.27651,6868.69575,6546.99163,6869.09463,6507.12841,6868.61842,6546.9757,2528.40083,747.98058,2532.15657,6090.67063,6219.59551,5562.60574,6218.58881,7507.67264,1687.80398,3060.50175,3138.88892,3178.12388,3060.01328,3177.83612,122.845268,2899.7657,2901.26859
4624.67,730.667,6538.78,42.2264,1,189.85727209275447,17.750599279383163,0.00032860909881124364,0.0003300918705696153,2.6686050827679753e-06,2.898608014636363e-09,0.9900077065832843,7.396515265609261e-11,4635.04831,4633.06995,4636.14849,4628.37648,4634.21099,4624.36484,4784.22753,4773.32885,4783.66187,4773.56891,4784.06086,4773.00904,4783.49277,4773.53299,4078.64417,3421.49388,4079.71315,3424.35599,4006.36036,2685.41565,3427.82768,1784.39892,314.045159,605.488859,1438.14932,1441.38789,605.610338,1441.93016,120.123136,2925.34421,2926.85383
1746.86,4817.57,-5598.98,8.12828,1,26.360451710509302,22.199982502288442,0.0003288991298254612,0.00032937226049234295,3.759912947435124e-07,3.0592700144296115e-09,0.9999287160895107,6.829068538958164e-12,3547.9312,3547.8587,3549.16959,2490.53649,3549.09809,2490.33272,8618.16863,8146.36826,8617.80181,8197.88058,8618.14212,8146.35201,8617.77577,8197.84075,3527.4544,2432.49487,3528.97453,7689.38932,8104.51236,6180.12635,7696.35604,9494.88398,2202.84956,4017.49475,5712.29074,5714.50923,4017.45987,5714.71879,125.34073,6713.25169,6713.50688
9227.33,9546.71,44800.0,39.8822,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7956.18,3859.08,13415.6,6.03656,1,349.19876725976155,18.870211808368527,0.0003289506801777374,0.0003293735801694122,3.275386002733239e-07,3.059390704521008e-09,0.9999790142802845,2.1447473197882886e-12,8304.32079,8304.24318,8305.12074,8072.49011,8305.04316,8072.33023,10374.5578,10143.3231,10374.249,10168.2903,10374.5286,10143.3122,10374.2198,10168.2416,8282.37096,8027.20391,8283.17736,8995.28474,10115.2608,7107.37197,8996.06441,8064.32343,1764.72653,3245.2181,3892.83356,3899.20206,3245.1852,3898.73082,120.441224,9235.07289,9235.26614
3710.14,132.516,4653.41,19.221,1,10.26921781194202,20.00701052104666,0.00032869056770158146,0.0003352847613471642,3.3357130548932088e-06,3.0352500471954684e-09,0.9985586662976838,2.64263797168525e-11,3698.1269,3697.81058,3699.39835,3706.63341,3699.07323,3706.00947,3680.14863,3688.25394,3679.40586,3686.63278,3680.10332,3688.19441,3679.35437,3686.61375,3608.61527,3525.08588,3610.10943,2827.78299,3535.11645,1905.76727,2832.51864,377.75038,52.3680835,104.097654,1153.72033,1155.2638,104.276452,1156.79391,119.752654,3562.7393,3564.06114
3534.36,3878.18,-6841.05,19.3341,1,84.30021834808932,20.305959379114274,0.0003288848205367094,0.0003283799019831864,4.3924286541587435e-07,3.0630038489804596e-09,0.9995257865068535,1.4120342348382136e-11,4316.84044,4316.36065,4317.98642,3808.546,4317.51062,3807.45359,7740.69597,7406.4011,7740.28046,7442.66629,7740.63298,7406.31148,7740.21798,7442.62224,4181.97455,3493.91847,4184.08395,6596.97007,7164.09323,5142.46047,6605.07944,7854.57094,1772.3831,3259.21975,5085.39295,5086.91015,3259.18745,5087.30061,126.610181,6188.69878,6189.53056
7266.47,8982.11,-587.402,48.1021,1,49.43979560806793,21.20894960600269,0.0003289120617712421,0.000328898584243612,1.2381167501615044e-07,3.0846377857510525e-09,0.9977211007561941,9.25259935279018e-12,9204.95229,9202.29708,9205.58032,7962.89283,9202.92968,7956.76511,16661.6989,15850.1325,16661.5016,15943.3092,16661.4182,15849.5889,16661.2208,15943.2579,8445.46517,6055.76694,8446.93867,14333.119,14525.7352,12893.3985,14525.6074,17238.4634,4229.396,6981.234,6986.15697,7588.00054,6980.9637,7587.979,127.082893,7135.19833,7135.77071
4663.4,6415.88,16958.8,8.95343,1,149.3785017809713,20.245955820201342,0.00032893737435188696,0.00032943980634943747,2.783900138615696e-07,3.058988977998129e-09,0.9999447801081085,2.9749944086327264e-12,6184.07725,6183.87477,6184.95907,5214.23007,6184.75693,5213.7509,11908.5427,11321.2823,11908.2736,11388.0594,11908.5154,11321.2633,11908.2463,11388.021,6126.83833,5077.64777,6127.81822,10872.3343,11272.9008,9129.49072,10873.2009,12499.6199,2961.06482,5349.55736,5784.63984,5792.95405,5349.52506,5792.59775,122.991806,8396.51286,8396.63597
4847.54,900.445,22865.4,38.7299,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761.24,7159.75,16483.2,40.2855,1,0.4030645768458628,24.762105969881635,0.00032887207494279163,0.00032926840764005655,3.0096980490665613e-07,3.0490156592228626e-09,0.9977975188337433,1.047248783003021e-11,5891.64317,5888.10299,5892.47899,4579.70444,5888.94363,4570.66313,12706.6869,12017.8548,12706.4275,12095.8424,12706.5435,12017.5854,12706.2839,12095.8075,4982.68384,1184.61239,4984.57422,11317.0074,11432.4366,10038.5118,11429.8433,13769.8786,3306.57092,5858.91385,5888.34858,5990.15854,5858.65908,5990.07278,124.722692,5915.75788,5916.09117
1667.12,6657.06,-1735.2,4.20633,1,3.4440651604920336,24.4667904326336,0.0003289358857543508,0.00032945704090856073,1.6070834511455487e-07,3.059536249848516e-09,0.9999876038494682,1.9967557291198215e-12,4552.76597,4552.75477,4553.65266,2958.97157,4553.6417,2958.93828,11500.8126,10833.3471,11500.5591,10907.8191,11500.7932,10833.3431,11500.54,10907.7825,4549.59752,2949.5459,4550.55228,10577.9065,10823.0906,8894.99431,10582.2356,12847.0752,3072.15796,5548.37737,6664.42779,6668.47352,5548.34479,6668.07102,120.85021,8319.00092,8318.94195
7739.39,9692.44,-26635.7,2.24308,1,354.03030756638447,19.79218482007808,0.0003290172009422612,0.0003290554821743263,5.898389750200848e-07,3.0596659057139035e-09,0.9999995405138568,3.010417629272649e-13,9854.522,9854.48769,9855.00431,8492.56184,9854.97015,8492.48312,17880.1259,17001.9893,17880.0019,17107.7923,17880.0459,17001.9835,17879.9225,17107.6316,9844.81818,8470.27531,9845.34222,14507.5795,16987.3896,8808.34854,14512.2284,18513.4562,4599.08811,8234.35432,18001.356,18002.0366,8234.33736,18002.1467,112.747836,22825.8617,22825.594
6239.95,2938.44,36701.7,19.0051,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7776.4,3118.45,26861.5,24.004,1,82.31715829322255,20.405789842422898,0.0003289564010761272,0.00032943001628197227,3.1855352452579277e-07,3.0485966968929952e-09,0.9997402513168374,6.938901329985945e-12,8008.52507,8005.59495,8009.34385,7847.39912,8006.42113,7841.399,9455.50974,9294.59931,9455.28722,9316.65576,9455.29093,9294.25825,9455.0686,9316.5476,7169.88715,6011.26762,7170.58414,6510.75346,8580.53239,1936.45145,6512.96916,6572.96707,1404.94576,2607.81249,7899.04113,7899.4353,2607.78673,7899.85359,124.751743,9678.15471,9678.42549
8212.47,3911.09,-5888.44,19.2363,1,424.4139074436206,18.682188980235313,0.0003289453936288656,0.0003286840064837341,1.8937223202307098e-07,3.0588110276220898e-09,0.9997609849511448,7.175881817909923e-12,8560.13432,8559.56279,8560.94147,8329.67527,8560.3711,8328.49579,10636.7374,10404.0581,10636.422,10428.0996,10636.6567,10403.946,10636.3417,10428.0458,8398.08977,7991.82262,8399.08854,9013.09977,10104.7753,7171.19402,9016.4437,8212.37208,1806.68057,3327.52157,3920.38367,3925.89949,3327.49286,3925.64901,125.824265,8749.5012,8750.14431
5251.81,8288.55,27734.8,17.3494,1,181.12607815977,20.303628133496122,0.00032896692534007576,0.0003292152655836218,3.108660738264945e-07,3.0578361705863445e-09,0.9998726700401674,3.5980885184692088e-12,7407.03606,7405.54828,7407.74302,6053.28035,7406.25712,6049.64874,14853.8694,14073.9576,14853.6474,14163.877,14853.7873,14073.8458,14853.5653,14163.8153,6984.85341,4954.91544,6986.2472,13231.2768,13799.6989,10809.3065,13231.9329,15828.616,3859.33636,6934.94179,8571.19697,8573.17973,6934.92124,8572.96838,124.600478,10561.3419,10561.4428
4475.24,8769.16,-8610.95,4.53573,1,173.46230783575947,20.409960804651632,0.0003289821945336393,0.000329191797726265,7.136657246693034e-08,3.059598497930296e-09,0.9999935182826563,9.919552377089009e-13,7122.39737,7122.36093,7122.84463,5502.60391,7122.80846,5502.51096,15355.7281,14504.4525,15355.5341,14600.8519,15355.6925,14504.4438,15355.4987,14600.786,7112.09328,5476.27941,7112.61728,13770.2115,14482.3492,11102.8127,13773.8405,16721.1624,4114.44242,7378.88881,9742.46045,9744.31149,7378.86734,9744.03632,123.430762,12376.7467,12376.6571
