m0,m12,a0,tanb,sgnmu,omega,xf,bsgsm,bsgnlo,deltarho,bsmumu,btaunu,gmuon,msne,msnm,msel,mser,msml,msmr,msdl,msdr,msul,msur,mssl,mssr,mscl,mscr,msnl,msl1,msl2,msb1,msb2,mst1,mst2,mg,mneut1,mneut2,mneut3,mneut4,mchg1,mchg2,mhsm,mh,mhc
1979.94,4950.72,-916.933,41.8717,1,0.6809492203774689,24.81995174934754,0.00032879154428129564,0.0003284723543548856,2.866860591396952e-07,3.1251136299659657e-09,0.9956297546228275,3.291172125773994e-11,3739.70383,3739.00777,3740.92698,2689.16983,3740.2399,2687.25089,8876.44112,8393.02938,8876.07269,8446.50376,8876.32804,8392.81613,8875.9595,8446.47653,3548.61914,2112.94954,3552.02371,7797.96054,7906.01741,6945.08099,7905.69873,9747.26069,2264.1394,4122.1366,4606.12804,4612.40986,4122.09777,4612.14924,125.460778,4416.65702,4417.71057
4599.94,9062.96,-20280.3,33.9752,1,0.22860683814562202,25.523046693581474,0.0003289745842103638,0.00032850092037348583,2.637952084588349e-06,3.0750742038962357e-09,0.9995553274124347,6.660172370589143e-12,7347.16524,7342.77409,7347.74703,5671.02036,7343.36811,5659.70702,15839.7752,14958.5977,15839.5648,15057.4681,15839.4521,14958.0222,15839.2418,15057.3587,6235.08552,1514.95513,6240.84974,12586.1881,13330.3268,9470.69773,12592.7984,17196.6614,4272.70831,7671.05767,12401.2662,12401.8252,7671.03831,12402.2924,129.624031,11165.9645,11166.2767
7656.8,6127.78,-3227.83,27.0196,1,335.7434259973402,19.379431393733753,0.00032894540056389366,0.00032884768355712627,2.1632190981834985e-07,3.0596786833041306e-09,0.9995331705054141,7.506006114911818e-12,8567.69335,8566.72648,8568.49387,7970.77652,8567.52899,7968.69225,12952.6773,12474.1885,12952.4245,12526.8975,12952.5618,12473.9974,12952.3091,12526.848,8292.63695,7365.19766,8293.97328,11341.36,11956.8081,9541.23506,11344.5964,12219.1742,2855.40893,5149.67482,5246.74451,5279.20161,5149.57946,5278.98097,126.478526,8780.24788,8780.45028
3674.76,2330.86,-6870.02,24.4381,1,97.83559076019655,19.68232705598788,0.00032882568663560047,0.00032581436376917007,1.0381975301656047e-06,3.0833952108868942e-09,0.9987339597551798,2.7749781279379383e-11,3962.21119,3961.454,3963.40613,3770.60258,3962.65898,3768.9967,5625.86474,5461.81384,5625.2887,5478.95501,5625.78382,5461.68588,5625.20871,5478.91235,3749.53134,3305.2803,3752.16804,4462.83763,5106.59813,3215.59968,4474.82036,4980.58936,1053.06488,1968.52646,3828.20868,3829.37323,1967.95287,3830.12222,126.211463,4802.16047,4803.30174
7459.72,3614.08,-42170.2,4.06703,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4141.99,7202.27,-21628.3,27.9474,1,0.2842863061526035,25.326061849960467,0.0003289740890140026,0.00032816566541636735,1.611220407284276e-06,3.0724791822438467e-09,0.9996889825548914,7.910149039920777e-12,6172.62499,6168.96985,6173.49306,4909.70285,6169.8474,4900.51939,12933.4786,12247.4874,12933.2196,12324.5834,12933.2185,12247.0547,12932.9598,12324.4656,5214.27385,1563.48712,5218.19986,9668.14104,10976.5505,5943.72606,9676.60532,13858.6345,3368.90589,6092.61599,11723.0268,11723.5478,6092.59427,11723.7681,128.483741,11011.9849,11012.3968
9173.42,3584.02,-53852.8,21.0266,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822.21,3270.97,3917.47,14.0361,1,29.66309521487956,21.194414878212143,0.0003287339379258841,0.0003303839443074566,7.961299833200325e-07,3.0557062598008855e-09,0.999342953079679,2.2123313247080468e-11,2786.76157,2786.67212,2788.30061,2183.37628,2788.21247,2183.14937,6164.24347,5857.58375,6163.7212,5890.89588,6164.22908,5857.56803,6163.7069,5890.88103,2761.51005,2118.68661,2763.419,5720.05516,5815.9111,4965.64245,5724.7795,6630.06949,1467.07543,2670.34437,2768.72153,2803.40561,2669.69373,2802.99297,122.346329,3830.04272,3830.64901
2663.67,6158.83,12396.2,41.6491,1,0.2056529493089093,25.12988755988814,0.00032882162308703756,0.0003293466519137983,3.4174286568657664e-07,3.053254110362577e-09,0.9965373222850209,2.158091125195152e-11,4737.61591,4735.00514,4738.6176,3489.49882,4736.01241,3482.48871,10892.4099,10291.7219,10892.1081,10359.2212,10892.2956,10291.5057,10891.9936,10359.1944,4082.32787,853.567705,4084.4988,9712.62754,9874.54595,8741.78671,9873.32306,11936.4455,2825.84648,4950.72206,4969.22513,5131.48737,4950.40415,5131.42603,124.333825,4893.5682,4893.97532
1901.9,9713.48,723.198,1.96377,1,6.156946522190095,24.225522235160287,0.00032899777513049016,0.00032916269416028213,2.756021256270823e-08,3.0596610210195367e-09,0.9999992187809874,4.2949079967648916e-13,6417.05342,6417.05036,6417.16125,4023.80906,6417.15825,4023.79977,16263.3219,15273.7358,16263.2043,15388.0246,16263.297,15273.7346,16263.1796,15387.9737,6416.18556,4021.18086,6416.31262,14941.7769,15270.5603,12505.1887,14945.1296,18321.0058,4549.50119,8136.17874,11746.4875,11748.146,8136.15388,11747.8306,107.380339,15291.1891,15290.3337
5902.21,1837.66,11.8083,33.1879,1,0.06071014279765658,27.4672031531788,0.000328813851011845,0.00032761709485555087,1.2832035160160482e-06,3.041316823439743e-09,0.9974262440830197,3.6193312940649144e-11,6002.57516,6001.56294,6003.52891,5935.81339,6002.5173,5933.76009,6741.36298,6663.29494,6740.85511,6670.20548,6741.25494,6663.10646,6740.74737,6670.17417,5709.93122,5325.15071,5710.86247,5519.1439,6145.83798,4602.9862,5522.71904,4136.93857,710.137364,724.976051,835.185185,1565.69832,720.583358,1564.74759,122.940823,4689.07642,4689.81804
3252.52,4238.67,-6406.05,24.4848,1,71.52782225587056,20.586852127704066,0.00032887756925430883,0.00032825831988504467,4.4351096202957265e-07,3.068793453632827e-09,0.9991890735658182,1.731992303760896e-11,4234.94275,4234.2354,4236.10118,3604.62403,4235.39971,3602.95728,8163.02043,7781.47514,8162.6233,7822.96754,8162.93787,7781.3428,8162.54107,7822.92482,4037.74627,3119.38492,4040.37924,6991.07444,7421.02798,5614.64823,6999.34495,8497.98348,1940.44533,3557.96377,5249.33117,5251.03644,3557.93191,5251.42538,126.663327,5984.44329,5985.27241
704.119,123.823,-4107.86,29.2765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897.54,2840.16,-10612.3,45.9024,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
