m0,m12,a0,tanb,sgnmu,omega,xf,bsgsm,bsgnlo,deltarho,bsmumu,btaunu,gmuon,msne,msnm,msel,mser,msml,msmr,msdl,msdr,msul,msur,mssl,mssr,mscl,mscr,msnl,msl1,msl2,msb1,msb2,mst1,mst2,mg,mneut1,mneut2,mneut3,mneut4,mchg1,mchg2,mhsm,mh,mhc
6420.27,8912.2,32345.0,6.56462,1,274.8330662626589,19.96820399726061,0.0003289877725862868,0.0003292022278521105,1.5172302071728672e-07,3.059490509521532e-09,0.9999881608026965,9.590719802386522e-13,8518.24769,8517.98518,8518.88539,7184.60969,8518.62306,7183.98726,16179.4163,15358.5723,16179.2199,15454.4746,16179.3692,15358.55,16179.1729,15454.3979,8443.90241,7006.95317,8444.59555,14339.488,15303.7637,11305.2788,14339.9399,16984.5865,4166.55214,7471.84352,10090.0915,10091.6105,7471.82493,10091.3522,122.501945,13255.568,13255.4785
5978.24,3849.2,3760.83,25.0367,1,131.3351576473166,19.92802086776542,0.0003288815409663478,0.0003290491610208454,4.082526920477035e-07,3.054256402780515e-09,0.99917572235329,1.6336104688255756e-11,6448.1541,6447.54191,6449.08053,6136.86492,6448.46925,6135.57491,9013.34167,8740.68851,9012.97738,8769.85999,9013.27737,8740.58577,9012.91312,8769.82967,6273.41237,5762.33841,6274.55625,7970.49707,8462.79498,6790.47582,7972.87078,7968.29707,1755.06955,2404.62381,2407.55999,3240.36934,2403.37968,3240.3376,124.035966,6145.86256,6146.64973
4847.1,5730.57,-19448.7,34.5097,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753.41,301.614,-3828.3,1.68231,1,337.790876201963,16.399483097301914,0.000328897055900444,0.0003290267549125656,3.706268122354609e-06,3.0596344218649713e-09,0.9999968170984853,9.580867672738176e-13,3748.61205,3748.60907,3749.37606,3748.74213,3749.40973,3748.69949,3764.83387,3767.96326,3764.62683,3770.03958,3764.81511,3767.96422,3764.5746,3770.04082,3747.76996,3745.0481,3750.53662,2832.51566,3766.322,1372.3765,2844.25642,838.105107,130.307205,253.692559,4161.3184,4163.46265,253.889125,4163.35136,97.4681684,6641.44548,6641.66239
41.5481,7355.59,-55.7804,46.891,1,0.46926882573240297,25.040907054682688,0.0003288555016857927,0.0003287973368108927,1.6215507749922282e-07,3.114327193388504e-09,0.99644784714556,2.0802002432167e-11,4675.04782,4674.34691,4675.72483,2698.02678,4675.03306,2695.64052,12483.777,11733.3918,12483.5134,11818.0346,12483.6108,11733.0713,12483.347,11818.0011,4485.93353,1961.76892,4488.82167,10845.9002,11197.2096,9946.59974,11199.1216,14081.8911,3404.64898,6128.58849,6340.2568,6354.47201,6128.54285,6354.22617,126.34888,5500.58456,5501.02758
8593.31,8444.41,17257.1,6.76542,1,403.7743936932415,19.484497794402447,0.00032897906515986695,0.0003292407273261699,1.4370206625190522e-07,3.059461385170188e-09,0.9999844360882064,1.1562099510941858e-12,10086.7008,10086.5914,10087.3703,9117.58835,10087.2611,9117.34654,16505.537,15795.634,16505.3463,15876.78,16505.5066,15795.6204,16505.3159,15876.7301,10055.7743,9049.0673,10056.477,15064.95,15760.4237,12698.7989,15065.696,16364.3134,3955.48323,6335.70005,6340.29051,7106.96032,6335.22272,7106.9388,123.316176,11958.2517,11958.1714
1679.92,7346.26,5106.4,49.1875,1,0.7195591987890531,24.67332757393948,0.00032883078427334126,0.00032905613047869457,1.7734858206782026e-07,3.102927136514315e-09,0.9953155260993166,2.086614524781697e-11,4959.88551,4958.83064,4960.57707,3171.66695,4959.52961,3168.42412,12574.7262,11833.5531,12574.4645,11917.6803,12574.5752,11833.2592,12574.3134,11917.6527,4677.36723,2160.53551,4679.86873,10997.2978,11397.8064,10232.2655,11399.1119,14078.8409,3397.12924,5679.63605,5686.34055,6128.48501,5679.31586,6128.44998,125.73319,5035.55024,5036.04756
4178.25,2158.62,-22513.9,21.7168,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8668.5,1161.95,-38006.6,25.4953,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.678,4179.19,50.5178,38.3997,1,0.2613341175160458,25.198760095488502,0.00032873347253945505,0.0003285485671709557,4.3562108767655587e-07,3.121335237307839e-09,0.9950068880212122,5.2370029418808375e-11,2691.04126,2690.74296,2692.59738,1546.47686,2692.3089,1545.44806,7397.89045,6979.70803,7397.4492,7025.33939,7397.81619,6979.57014,7397.37484,7025.31876,2609.07283,1235.30604,2613.19673,6592.93232,6694.55466,5886.37594,6695.46031,8284.44972,1889.3093,3458.9476,3897.95901,3905.32306,3457.91776,3905.01208,124.668975,3778.67807,3779.85632
