m0,m12,a0,tanb,sgnmu,omega,xf,bsgsm,bsgnlo,deltarho,bsmumu,btaunu,gmuon,msne,msnm,msel,mser,msml,msmr,msdl,msdr,msul,msur,mssl,mssr,mscl,mscr,msnl,msl1,msl2,msb1,msb2,mst1,mst2,mg,mneut1,mneut2,mneut3,mneut4,mchg1,mchg2,mhsm,mh,mhc
4124.76,891.573,18197.8,3.54583,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7946.08,6904.11,33365.1,20.3292,1,330.4674153787088,19.485264619751526,0.00032897922002927293,0.0003291496220919932,2.676637305886502e-07,3.0569294665969103e-09,0.9998681263556563,3.608962965674667e-12,9044.24717,9041.6313,9045.02389,8324.22474,9042.40968,8318.53485,14098.8877,13546.0194,14098.6514,13610.4367,14098.7316,13545.7895,14098.4953,13610.3418,8298.04793,6591.91647,8299.28743,11601.067,13009.1069,8366.0964,11601.8883,13499.13,3204.18637,5797.16767,9716.16385,9716.9795,5797.14903,9717.30701,124.47656,11947.2097,11947.2154
5186.66,8990.52,-25746.1,26.8037,1,1.0917211919754173,24.521937404137375,0.0003289913450988682,0.0003285171721030918,1.3504570179560656e-06,3.0662487123276177e-09,0.9998109888344099,4.858145528659908e-12,7693.9641,7690.0468,7694.65743,6137.97484,7690.74779,6128.17073,15916.9321,15056.6575,15916.7209,15154.4208,15916.6405,15056.1783,15916.4296,15154.2829,6637.46845,2764.99512,6640.94843,12121.997,13665.4876,7682.01594,12128.0781,17084.1192,4241.82814,7624.28334,14081.3142,14081.77,7624.2653,14081.9943,129.421718,13559.0886,13559.279
1818.82,9460.83,-8568.68,19.9696,1,2.515854717194419,23.803728869180844,0.0003289699148968519,0.0003290036293937381,2.5107614855002365e-07,3.0599445186469997e-09,0.9998353009494089,4.97033001744625e-12,6244.45339,6243.85232,6244.77917,3914.69825,6244.18278,3912.81241,15871.7818,14908.2238,15871.575,15016.8126,15871.6874,14908.0862,15871.4807,15016.75,6077.36689,3358.17132,6079.15221,14213.0266,14542.6329,11751.8747,14217.0981,17857.242,4433.54485,7945.98274,9755.49501,9757.2335,7945.96012,9757.05709,128.128147,10805.1139,10805.2842
7786.04,2361.61,-1553.03,48.2893,1,0.6690417779968859,25.37549134247877,0.0003287170729137113,0.00032819684776252777,7.706872976149775e-07,3.042403912252019e-09,0.9905884146819807,3.1908051253992284e-11,7911.80517,7908.90132,7912.64372,7827.85922,7909.7413,7821.971,8801.69742,8703.32828,8801.30268,8712.48151,8801.42299,8702.81269,8801.02848,8712.43945,7050.32703,5949.47598,7051.02484,6761.24514,7246.54032,5964.42957,6765.40564,5237.29146,1061.96703,1136.7753,1146.55311,2024.15259,1132.83106,2024.11548,124.082804,3619.9091,3620.85842
1793.78,2350.88,9948.23,2.6558,1,25.319138324576073,21.049389947020156,0.00032880326768211797,0.0003304573214184671,1.750405309800255e-06,3.0594921526781168e-09,0.999983936343086,3.5911136670271734e-12,2350.136,2350.11953,2351.52502,1988.19194,2351.50857,1988.1529,4684.26321,4476.22546,4683.74496,4499.72895,4684.24975,4476.22407,4683.73154,4499.70219,2345.4751,1977.12591,2346.86863,4103.29591,4472.79625,3166.2229,4106.41395,4865.82324,1037.07796,1924.71099,3633.55844,3636.87727,1924.63445,3636.8813,105.297902,4663.83566,4664.35869
7985.28,3237.52,-29853.2,24.1246,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3369.57,5180.72,-14003.9,11.471,1,82.54005298630999,20.610176106916146,0.0003289529172254605,0.0003287262063069443,1.278876900708306e-06,3.059989108648252e-09,0.9999256110844776,5.822667123676454e-12,4723.89607,4723.49277,4724.9465,3866.38779,4724.54542,3865.40188,9635.33247,9153.80123,9634.99737,9207.68313,9635.2661,9153.73974,9634.93174,9207.60467,4609.74768,3580.57842,4611.38106,7840.63436,8989.03372,5090.02771,7848.48553,10213.7644,2392.59528,4362.77703,8230.16532,8231.02315,4362.74996,8231.35242,127.993171,9269.14696,9269.8586
5343.86,6031.47,50.1196,35.5008,1,146.45817451350132,20.255871221550443,0.0003288962778242065,0.0003288347504777963,5.392098934942455e-07,3.0658085880750687e-09,0.9985596499511731,1.3875491605845456e-11,6567.9589,6566.8831,6568.85104,5776.58473,6567.78018,5774.14132,11650.8625,11122.6829,11650.5832,11181.8096,11650.7384,11122.4566,11650.4591,11181.773,6259.76429,5049.5816,6262.21891,10337.5459,10499.4281,8985.04605,10342.7603,11883.1544,2794.79644,4914.05661,4933.91363,5087.85367,4913.75532,5087.7966,125.934737,6569.75663,6570.08618
1625.5,2061.66,-3384.11,43.5523,1,5.931475623150085,22.9744640678262,0.0003284885877285532,0.0003211710517068674,1.9355812735694025e-06,3.772499818598241e-09,0.9832964949536035,1.273096870144583e-10,2106.55903,2105.46588,2108.44195,1795.30389,2107.38311,1792.70082,4183.02338,4000.97179,4182.25169,4019.87673,4182.92889,4000.79123,4182.15697,4019.85242,1826.22876,1004.03709,1834.42547,3403.73478,3517.23274,2865.12307,3434.95553,4330.50433,917.100463,1712.70199,2751.99334,2754.35877,1712.68643,2754.96133,124.31246,2312.80014,2314.72312
