m0,m12,a0,tanb,sgnmu,omega,xf,bsgsm,bsgnlo,deltarho,bsmumu,btaunu,gmuon,msne,msnm,msel,mser,msml,msmr,msdl,msdr,msul,msur,mssl,mssr,mscl,mscr,msnl,msl1,msl2,msb1,msb2,mst1,mst2,mg,mneut1,mneut2,mneut3,mneut4,mchg1,mchg2,mhsm,mh,mhc
5156.42,3749.72,-21027.9,44.6665,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133.94,4435.52,-3188.43,13.1841,1,1.0360235885419724,24.4274264861982,0.0003288559885207303,0.0003293545969918727,4.311028367732597e-07,3.0590735275421508e-09,0.9997252050545533,1.4218257491773811e-11,3066.09758,3065.98792,3067.49585,1991.67473,3067.38848,1991.34236,7899.03445,7460.19123,7898.62657,7507.82811,7899.00613,7460.1611,7898.5986,7507.79805,3035.24459,1896.37179,3037.28914,7151.77032,7381.39161,5949.27556,7158.94949,8774.82384,2016.28058,3686.46999,4787.58561,4791.00961,3686.43088,4791.02042,125.398976,5542.68181,5543.06482
8789.85,1273.34,-971.517,47.6759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7512.87,2201.93,-15792.6,5.59396,1,165.5171821070948,19.04646452263285,0.0003289647019414773,0.0003286276910207898,2.9441921397797392e-06,3.0596051404756133e-09,0.9999850095509089,1.8726903779618547e-12,7627.60103,7627.50884,7628.40728,7546.2533,7628.31688,7546.06457,8437.38762,8348.829,8437.02895,8360.89432,8437.33419,8348.81067,8436.97937,8360.79989,7601.51713,7492.90258,7602.70496,6213.27799,8300.92515,2438.80108,6220.48475,4918.13518,1012.20651,1903.53051,6638.05441,6638.92285,1903.49832,6639.10907,124.008575,10202.3649,10202.6387
6992.87,6429.09,3719.69,9.17316,1,271.7180695515939,19.637647477221243,0.0003289509960964319,0.00032930312801239086,1.895494007797559e-07,3.0591497715241313e-09,0.9999519160549937,2.7217085798085234e-12,8076.91655,8076.82339,8077.72006,7369.95542,8077.62712,7369.75108,12987.0295,12459.0664,12986.7838,12517.8801,12987.0021,12459.048,12986.7565,12517.8413,8050.53427,7311.9605,8051.39932,11842.2426,12410.3262,10033.2424,11844.2248,12712.7365,2986.03677,4623.95948,4628.12486,5412.89143,4623.36002,5412.86607,124.530098,9242.50207,9242.5871
1688.05,1351.45,-7400.32,6.75693,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9852.08,3935.22,55417.0,44.1298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.836,7938.38,428.322,8.92086,1,2.9370443248905853,24.379280867321306,0.00032893956080211415,0.00032937417657484715,8.067172927304847e-08,3.0591964874060507e-09,0.9999467819721952,3.2428322700260086e-12,5043.31253,5043.27597,5043.73617,2931.56644,5043.7005,2931.4448,13396.3005,12585.8448,13396.0617,12676.833,13396.2761,12585.8285,13396.0374,12676.7977,5032.97233,2896.99606,5033.65099,12454.1764,12543.6461,10661.3735,12457.6302,15133.7116,3680.1086,6609.42056,6893.04555,6905.62072,6609.3774,6905.30038,125.411107,8512.7582,8512.92238
1326.25,7536.49,6768.06,38.2275,1,1.122517377098784,24.311003681550098,0.0003288794520907154,0.0003291608139690853,1.9940813225073937e-07,3.0633067383403554e-09,0.9980879198559176,1.5549007811244464e-11,4963.13751,4962.32897,4963.74216,3062.74512,4962.93883,3060.17118,12825.7251,12061.8516,12825.4689,12148.2948,12825.6259,12061.6672,12825.3696,12148.2678,4745.24311,2281.65379,4747.21706,11545.563,11813.0882,10482.4256,11813.968,14412.5688,3483.65884,5743.01243,5748.6112,6280.45319,5742.6809,6280.41981,125.680607,6100.33911,6100.72594
6270.39,4020.85,-36295.6,33.1728,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8014.54,6509.97,-30844.6,6.42981,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240.65,9888.27,6343.16,35.6281,1,2.1702004520914637,23.9117036914238,0.00032893307731978935,0.00032910088818537006,4.923495005860632e-08,3.060486286352562e-09,0.9990591686070799,8.569660496261212e-12,6357.91343,6357.23016,6358.24508,3820.48977,6357.56412,3818.25169,16461.0068,15447.2563,16460.8066,15563.2478,16460.8898,15447.042,16460.6895,15563.2126,6168.53486,3147.63619,6169.47692,14853.4512,15190.4629,13414.7776,15191.3949,18607.3525,4622.18155,7401.62562,7405.03455,8268.06976,7401.33537,8268.04344,126.649039,8110.6521,8110.925
7612.01,4112.55,36938.2,36.0131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
